__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-12-12,US,United States,customer,Customer Service,TOTAL,92.46
HiringLabSectoralPosting,2020-12-13,US,United States,customer,Customer Service,TOTAL,92.46
HiringLabSectoralPosting,2020-12-14,US,United States,customer,Customer Service,TOTAL,92.44
HiringLabSectoralPosting,2020-12-15,US,United States,customer,Customer Service,TOTAL,91.97
HiringLabSectoralPosting,2020-12-16,US,United States,customer,Customer Service,TOTAL,92.04
HiringLabSectoralPosting,2020-12-17,US,United States,customer,Customer Service,TOTAL,92
HiringLabSectoralPosting,2020-12-18,US,United States,customer,Customer Service,TOTAL,91.77
HiringLabSectoralPosting,2020-12-19,US,United States,customer,Customer Service,TOTAL,91.86
HiringLabSectoralPosting,2020-12-20,US,United States,customer,Customer Service,TOTAL,91.84
HiringLabSectoralPosting,2020-12-21,US,United States,customer,Customer Service,TOTAL,91.89
HiringLabSectoralPosting,2020-12-22,US,United States,customer,Customer Service,TOTAL,92.33
HiringLabSectoralPosting,2020-12-23,US,United States,customer,Customer Service,TOTAL,92.16
HiringLabSectoralPosting,2020-12-24,US,United States,customer,Customer Service,TOTAL,92.01
HiringLabSectoralPosting,2020-12-25,US,United States,customer,Customer Service,TOTAL,92.01
HiringLabSectoralPosting,2020-12-26,US,United States,customer,Customer Service,TOTAL,91.99
HiringLabSectoralPosting,2020-12-27,US,United States,customer,Customer Service,TOTAL,91.82
HiringLabSectoralPosting,2020-12-28,US,United States,customer,Customer Service,TOTAL,91.25
HiringLabSectoralPosting,2020-12-29,US,United States,customer,Customer Service,TOTAL,90.85
HiringLabSectoralPosting,2020-12-30,US,United States,customer,Customer Service,TOTAL,90.84
HiringLabSectoralPosting,2020-12-31,US,United States,customer,Customer Service,TOTAL,90.62
HiringLabSectoralPosting,2021-01-01,US,United States,customer,Customer Service,TOTAL,90.59
HiringLabSectoralPosting,2021-01-02,US,United States,customer,Customer Service,TOTAL,90.41
HiringLabSectoralPosting,2021-01-03,US,United States,customer,Customer Service,TOTAL,90.23
HiringLabSectoralPosting,2021-01-04,US,United States,customer,Customer Service,TOTAL,90.47
HiringLabSectoralPosting,2021-01-05,US,United States,customer,Customer Service,TOTAL,89.98
HiringLabSectoralPosting,2021-01-06,US,United States,customer,Customer Service,TOTAL,90.1
HiringLabSectoralPosting,2021-01-07,US,United States,customer,Customer Service,TOTAL,90.14
HiringLabSectoralPosting,2021-01-08,US,United States,customer,Customer Service,TOTAL,90.57
HiringLabSectoralPosting,2021-01-09,US,United States,customer,Customer Service,TOTAL,90.9
HiringLabSectoralPosting,2021-01-10,US,United States,customer,Customer Service,TOTAL,91.57
HiringLabSectoralPosting,2021-01-11,US,United States,customer,Customer Service,TOTAL,92.03
HiringLabSectoralPosting,2021-01-12,US,United States,customer,Customer Service,TOTAL,93.34
HiringLabSectoralPosting,2021-01-13,US,United States,customer,Customer Service,TOTAL,93.69
HiringLabSectoralPosting,2021-01-14,US,United States,customer,Customer Service,TOTAL,94.51
HiringLabSectoralPosting,2021-01-15,US,United States,customer,Customer Service,TOTAL,94.86
HiringLabSectoralPosting,2021-01-16,US,United States,customer,Customer Service,TOTAL,95.35
HiringLabSectoralPosting,2021-01-17,US,United States,customer,Customer Service,TOTAL,95.58
HiringLabSectoralPosting,2021-01-18,US,United States,customer,Customer Service,TOTAL,95.83
HiringLabSectoralPosting,2021-01-19,US,United States,customer,Customer Service,TOTAL,96.03
HiringLabSectoralPosting,2021-01-20,US,United States,customer,Customer Service,TOTAL,96.3
HiringLabSectoralPosting,2021-01-21,US,United States,customer,Customer Service,TOTAL,96.39
HiringLabSectoralPosting,2021-01-22,US,United States,customer,Customer Service,TOTAL,96.47
HiringLabSectoralPosting,2021-01-23,US,United States,customer,Customer Service,TOTAL,96.39
HiringLabSectoralPosting,2021-01-24,US,United States,customer,Customer Service,TOTAL,96.6
HiringLabSectoralPosting,2021-01-25,US,United States,customer,Customer Service,TOTAL,96.79
HiringLabSectoralPosting,2021-01-26,US,United States,customer,Customer Service,TOTAL,96.84
HiringLabSectoralPosting,2021-01-27,US,United States,customer,Customer Service,TOTAL,96.89
HiringLabSectoralPosting,2021-01-28,US,United States,customer,Customer Service,TOTAL,97.05
HiringLabSectoralPosting,2021-01-29,US,United States,customer,Customer Service,TOTAL,96.01
HiringLabSectoralPosting,2021-01-30,US,United States,customer,Customer Service,TOTAL,96.25
HiringLabSectoralPosting,2021-01-31,US,United States,customer,Customer Service,TOTAL,96.25
HiringLabSectoralPosting,2021-02-01,US,United States,customer,Customer Service,TOTAL,96.42
HiringLabSectoralPosting,2021-02-02,US,United States,customer,Customer Service,TOTAL,96.78
HiringLabSectoralPosting,2021-02-03,US,United States,customer,Customer Service,TOTAL,96.73
HiringLabSectoralPosting,2021-02-04,US,United States,customer,Customer Service,TOTAL,96.94
HiringLabSectoralPosting,2021-02-05,US,United States,customer,Customer Service,TOTAL,98.51
HiringLabSectoralPosting,2021-02-06,US,United States,customer,Customer Service,TOTAL,98.82
HiringLabSectoralPosting,2021-02-07,US,United States,customer,Customer Service,TOTAL,99.21
HiringLabSectoralPosting,2021-02-08,US,United States,customer,Customer Service,TOTAL,99.57
HiringLabSectoralPosting,2021-02-09,US,United States,customer,Customer Service,TOTAL,99.79
HiringLabSectoralPosting,2021-02-10,US,United States,customer,Customer Service,TOTAL,100.43
HiringLabSectoralPosting,2021-02-11,US,United States,customer,Customer Service,TOTAL,100.77
HiringLabSectoralPosting,2021-02-12,US,United States,customer,Customer Service,TOTAL,100.99
HiringLabSectoralPosting,2021-02-13,US,United States,customer,Customer Service,TOTAL,101.32
HiringLabSectoralPosting,2021-02-14,US,United States,customer,Customer Service,TOTAL,101.58
HiringLabSectoralPosting,2021-02-15,US,United States,customer,Customer Service,TOTAL,101.83
HiringLabSectoralPosting,2021-02-16,US,United States,customer,Customer Service,TOTAL,102.1
HiringLabSectoralPosting,2021-02-17,US,United States,customer,Customer Service,TOTAL,102.29
HiringLabSectoralPosting,2021-02-18,US,United States,customer,Customer Service,TOTAL,102.45
HiringLabSectoralPosting,2021-02-19,US,United States,customer,Customer Service,TOTAL,102.65
HiringLabSectoralPosting,2021-02-20,US,United States,customer,Customer Service,TOTAL,102.64
HiringLabSectoralPosting,2021-02-21,US,United States,customer,Customer Service,TOTAL,102.7
HiringLabSectoralPosting,2021-02-22,US,United States,customer,Customer Service,TOTAL,102.76
HiringLabSectoralPosting,2021-02-23,US,United States,customer,Customer Service,TOTAL,102.8
HiringLabSectoralPosting,2021-02-24,US,United States,customer,Customer Service,TOTAL,102.97
HiringLabSectoralPosting,2021-02-25,US,United States,customer,Customer Service,TOTAL,102.69
HiringLabSectoralPosting,2021-02-26,US,United States,customer,Customer Service,TOTAL,102.9
HiringLabSectoralPosting,2021-02-27,US,United States,customer,Customer Service,TOTAL,103.23
HiringLabSectoralPosting,2021-02-28,US,United States,customer,Customer Service,TOTAL,103.5
HiringLabSectoralPosting,2021-03-01,US,United States,customer,Customer Service,TOTAL,103.68
HiringLabSectoralPosting,2021-03-02,US,United States,customer,Customer Service,TOTAL,103.88
HiringLabSectoralPosting,2021-03-03,US,United States,customer,Customer Service,TOTAL,104.07
HiringLabSectoralPosting,2021-03-04,US,United States,customer,Customer Service,TOTAL,104.8
HiringLabSectoralPosting,2021-03-05,US,United States,customer,Customer Service,TOTAL,105.02
HiringLabSectoralPosting,2021-03-06,US,United States,customer,Customer Service,TOTAL,105.3
HiringLabSectoralPosting,2021-03-07,US,United States,customer,Customer Service,TOTAL,105.73
HiringLabSectoralPosting,2021-03-08,US,United States,customer,Customer Service,TOTAL,106.03
HiringLabSectoralPosting,2021-03-09,US,United States,customer,Customer Service,TOTAL,106.37
HiringLabSectoralPosting,2021-03-10,US,United States,customer,Customer Service,TOTAL,106.61
HiringLabSectoralPosting,2021-03-11,US,United States,customer,Customer Service,TOTAL,106.98
HiringLabSectoralPosting,2021-03-12,US,United States,customer,Customer Service,TOTAL,107.38
HiringLabSectoralPosting,2021-03-13,US,United States,customer,Customer Service,TOTAL,107.94
HiringLabSectoralPosting,2021-03-14,US,United States,customer,Customer Service,TOTAL,108.23
HiringLabSectoralPosting,2021-03-15,US,United States,customer,Customer Service,TOTAL,108.53
HiringLabSectoralPosting,2021-03-16,US,United States,customer,Customer Service,TOTAL,109.03
HiringLabSectoralPosting,2021-03-17,US,United States,customer,Customer Service,TOTAL,109.45
HiringLabSectoralPosting,2021-03-18,US,United States,customer,Customer Service,TOTAL,110.01
HiringLabSectoralPosting,2021-03-19,US,United States,customer,Customer Service,TOTAL,110.6
HiringLabSectoralPosting,2021-03-20,US,United States,customer,Customer Service,TOTAL,111
HiringLabSectoralPosting,2021-03-21,US,United States,customer,Customer Service,TOTAL,111.48
HiringLabSectoralPosting,2021-03-22,US,United States,customer,Customer Service,TOTAL,112.2
HiringLabSectoralPosting,2021-03-23,US,United States,customer,Customer Service,TOTAL,112.86
HiringLabSectoralPosting,2021-03-24,US,United States,customer,Customer Service,TOTAL,113.6
HiringLabSectoralPosting,2021-03-25,US,United States,customer,Customer Service,TOTAL,114.11
HiringLabSectoralPosting,2021-03-26,US,United States,customer,Customer Service,TOTAL,114.59
HiringLabSectoralPosting,2021-03-27,US,United States,customer,Customer Service,TOTAL,115.18
HiringLabSectoralPosting,2021-03-28,US,United States,customer,Customer Service,TOTAL,115.73
HiringLabSectoralPosting,2021-03-29,US,United States,customer,Customer Service,TOTAL,116.2
HiringLabSectoralPosting,2021-03-30,US,United States,customer,Customer Service,TOTAL,116.71
HiringLabSectoralPosting,2021-03-31,US,United States,customer,Customer Service,TOTAL,117.23
HiringLabSectoralPosting,2021-04-01,US,United States,customer,Customer Service,TOTAL,117.6
HiringLabSectoralPosting,2021-04-02,US,United States,customer,Customer Service,TOTAL,117.96
HiringLabSectoralPosting,2021-04-03,US,United States,customer,Customer Service,TOTAL,118.32
HiringLabSectoralPosting,2021-04-04,US,United States,customer,Customer Service,TOTAL,118.7
HiringLabSectoralPosting,2021-04-05,US,United States,customer,Customer Service,TOTAL,119.08
HiringLabSectoralPosting,2021-04-06,US,United States,customer,Customer Service,TOTAL,119.35
HiringLabSectoralPosting,2021-04-07,US,United States,customer,Customer Service,TOTAL,119.6
HiringLabSectoralPosting,2021-04-08,US,United States,customer,Customer Service,TOTAL,119.84
HiringLabSectoralPosting,2021-04-09,US,United States,customer,Customer Service,TOTAL,120.19
HiringLabSectoralPosting,2021-04-10,US,United States,customer,Customer Service,TOTAL,120.53
HiringLabSectoralPosting,2021-04-11,US,United States,customer,Customer Service,TOTAL,120.71
HiringLabSectoralPosting,2021-04-12,US,United States,customer,Customer Service,TOTAL,121.02
HiringLabSectoralPosting,2021-04-13,US,United States,customer,Customer Service,TOTAL,121.32
HiringLabSectoralPosting,2021-04-14,US,United States,customer,Customer Service,TOTAL,121.75
HiringLabSectoralPosting,2021-04-15,US,United States,customer,Customer Service,TOTAL,122.37
HiringLabSectoralPosting,2021-04-16,US,United States,customer,Customer Service,TOTAL,122.79
HiringLabSectoralPosting,2021-04-17,US,United States,customer,Customer Service,TOTAL,123.26
HiringLabSectoralPosting,2021-04-18,US,United States,customer,Customer Service,TOTAL,124.05
HiringLabSectoralPosting,2021-04-19,US,United States,customer,Customer Service,TOTAL,124.58
HiringLabSectoralPosting,2021-04-20,US,United States,customer,Customer Service,TOTAL,125.1
HiringLabSectoralPosting,2021-04-21,US,United States,customer,Customer Service,TOTAL,125.6
HiringLabSectoralPosting,2021-04-22,US,United States,customer,Customer Service,TOTAL,126.19
HiringLabSectoralPosting,2021-04-23,US,United States,customer,Customer Service,TOTAL,126.82
HiringLabSectoralPosting,2021-04-24,US,United States,customer,Customer Service,TOTAL,127.43
HiringLabSectoralPosting,2021-04-25,US,United States,customer,Customer Service,TOTAL,127.76
HiringLabSectoralPosting,2021-04-26,US,United States,customer,Customer Service,TOTAL,128.18
HiringLabSectoralPosting,2021-04-27,US,United States,customer,Customer Service,TOTAL,128.58
HiringLabSectoralPosting,2021-04-28,US,United States,customer,Customer Service,TOTAL,128.88
HiringLabSectoralPosting,2021-04-29,US,United States,customer,Customer Service,TOTAL,128.91
HiringLabSectoralPosting,2021-04-30,US,United States,customer,Customer Service,TOTAL,128.89
HiringLabSectoralPosting,2021-05-01,US,United States,customer,Customer Service,TOTAL,128.84
HiringLabSectoralPosting,2021-05-02,US,United States,customer,Customer Service,TOTAL,128.77
HiringLabSectoralPosting,2021-05-03,US,United States,customer,Customer Service,TOTAL,128.84
HiringLabSectoralPosting,2021-05-04,US,United States,customer,Customer Service,TOTAL,128.89
HiringLabSectoralPosting,2021-05-05,US,United States,customer,Customer Service,TOTAL,128.91
HiringLabSectoralPosting,2021-05-06,US,United States,customer,Customer Service,TOTAL,129.11
HiringLabSectoralPosting,2021-05-07,US,United States,customer,Customer Service,TOTAL,128.89
HiringLabSectoralPosting,2021-05-08,US,United States,customer,Customer Service,TOTAL,129.16
HiringLabSectoralPosting,2021-05-09,US,United States,customer,Customer Service,TOTAL,129.49
HiringLabSectoralPosting,2021-05-10,US,United States,customer,Customer Service,TOTAL,129.64
HiringLabSectoralPosting,2021-05-11,US,United States,customer,Customer Service,TOTAL,129.94
HiringLabSectoralPosting,2021-05-12,US,United States,customer,Customer Service,TOTAL,130.42
HiringLabSectoralPosting,2021-05-13,US,United States,customer,Customer Service,TOTAL,130.68
HiringLabSectoralPosting,2021-05-14,US,United States,customer,Customer Service,TOTAL,131.34
HiringLabSectoralPosting,2021-05-15,US,United States,customer,Customer Service,TOTAL,131.44
HiringLabSectoralPosting,2021-05-16,US,United States,customer,Customer Service,TOTAL,131.57
HiringLabSectoralPosting,2021-05-17,US,United States,customer,Customer Service,TOTAL,131.8
HiringLabSectoralPosting,2021-05-18,US,United States,customer,Customer Service,TOTAL,131.9
HiringLabSectoralPosting,2021-05-19,US,United States,customer,Customer Service,TOTAL,131.88
HiringLabSectoralPosting,2021-05-20,US,United States,customer,Customer Service,TOTAL,132.09
HiringLabSectoralPosting,2021-05-21,US,United States,customer,Customer Service,TOTAL,131.52
HiringLabSectoralPosting,2021-05-22,US,United States,customer,Customer Service,TOTAL,131.18
HiringLabSectoralPosting,2021-05-23,US,United States,customer,Customer Service,TOTAL,131.26
HiringLabSectoralPosting,2021-05-24,US,United States,customer,Customer Service,TOTAL,131.13
HiringLabSectoralPosting,2021-05-25,US,United States,customer,Customer Service,TOTAL,131.21
HiringLabSectoralPosting,2021-05-26,US,United States,customer,Customer Service,TOTAL,131.13
HiringLabSectoralPosting,2021-05-27,US,United States,customer,Customer Service,TOTAL,131.19
HiringLabSectoralPosting,2021-05-28,US,United States,customer,Customer Service,TOTAL,132.08
HiringLabSectoralPosting,2021-05-29,US,United States,customer,Customer Service,TOTAL,132.81
HiringLabSectoralPosting,2021-05-30,US,United States,customer,Customer Service,TOTAL,133.23
HiringLabSectoralPosting,2021-05-31,US,United States,customer,Customer Service,TOTAL,133.81
HiringLabSectoralPosting,2021-06-01,US,United States,customer,Customer Service,TOTAL,133.92
HiringLabSectoralPosting,2021-06-02,US,United States,customer,Customer Service,TOTAL,134.12
HiringLabSectoralPosting,2021-06-03,US,United States,customer,Customer Service,TOTAL,134.34
HiringLabSectoralPosting,2021-06-04,US,United States,customer,Customer Service,TOTAL,134.58
HiringLabSectoralPosting,2021-06-05,US,United States,customer,Customer Service,TOTAL,134.85
HiringLabSectoralPosting,2021-06-06,US,United States,customer,Customer Service,TOTAL,135.08
HiringLabSectoralPosting,2021-06-07,US,United States,customer,Customer Service,TOTAL,135.25
